id,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
12172,Never-married,Auto,Comedy,Male,35,Morning,United-States,0.027464672000000002,High,Yes,0
8597,Never-married,Political,Comedy,Female,40,Morning,Canada,0.027464672000000002,Medium,No,0
28003,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
4877,Never-married,ClassAction,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
30733,Never-married,Auto,Infomercial,Female,30,Morning,United-States,0.027464672000000002,High,No,0
19297,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672000000002,High,No,1
811,Divorced,Entertainment,Comedy,Female,50,Primetime,Germany,0.027464672000000002,High,No,0
16117,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
21082,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
13068,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.173579841,Low,No,1
6578,Divorced,Entertainment,Comedy,Female,16,Morning,United-States,0.027464672000000002,Low,Yes,0
23612,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
11699,Never-married,ClassAction,Infomercial,Male,52,Primetime,United-States,0.027464672000000002,Low,No,0
12638,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
25579,Divorced,Entertainment,Comedy,Female,45,Primetime,Italy,0.027464672000000002,Medium,No,0
26423,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
25242,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,1
520,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,Yes,0
18700,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
7816,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Medium,No,1
7186,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Haiti,0.027464672000000002,Low,Yes,0
21438,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
27362,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,0
8852,Married-civ-spouse,Pharma,Drama,Male,50,Primetime,Taiwan,0.027464672000000002,Low,Yes,1
12199,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672000000002,High,Yes,0
31475,Divorced,Entertainment,Comedy,Female,30,Primetime,United-States,0.027464672000000002,Low,Yes,0
8074,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
17895,Never-married,Auto,Comedy,Male,25,Primetime,United-States,0.027464672000000002,Low,No,0
14569,Divorced,Entertainment,Infomercial,Male,60,Primetime,International,0.059801795,Low,Yes,0
9409,Widowed,Entertainment,Comedy,Male,40,Primetime,Cuba,0.027464672000000002,High,Yes,0
19613,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672000000002,High,No,0
22530,Never-married,Auto,Infomercial,Male,30,Primetime,United-States,0.027464672000000002,Low,Yes,0
32145,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
2507,Never-married,Auto,Comedy,Male,30,Primetime,United-States,0.159244527,Low,Yes,1
31720,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
24579,Never-married,Entertainment,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
9055,Married-civ-spouse,Pharma,Comedy,Male,49,Daytime,United-States,0.027464672000000002,High,Yes,0
16327,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
19092,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,Mexico,0.027464672000000002,High,Yes,0
27956,Married-spouse-absent,Entertainment,Comedy,Female,64,Morning,United-States,0.027464672000000002,Low,Yes,0
1819,Married-civ-spouse,Pharma,Comedy,Male,56,Primetime,United-States,0.027464672000000002,High,No,0
10253,Married-civ-spouse,Other,Drama,Female,60,Primetime,Japan,0.027464672000000002,High,No,0
2922,Divorced,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,0
32452,Never-married,Auto,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Low,Yes,0
8716,Divorced,Auto,Drama,Male,40,Primetime,Cambodia,0.027464672000000002,High,No,0
25034,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,Yes,0
24208,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,High,Yes,0
18231,Divorced,Entertainment,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
20704,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672000000002,High,No,0
6796,Never-married,Political,Comedy,Male,50,Morning,United-States,0.027464672000000002,Medium,No,0
985,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.102233936,Low,Yes,1
31930,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
13652,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,High,No,1
11834,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
22025,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
31293,Never-married,Entertainment,Comedy,Female,20,Primetime,United-States,0.027464672000000002,Low,No,0
18355,Never-married,Auto,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
27692,Divorced,Auto,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,0
32535,Married-civ-spouse,Pharma,Direct,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
2796,Never-married,Political,Comedy,Female,35,Morning,United-States,0.027464672000000002,Medium,No,0
17329,Never-married,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
32469,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
16177,Married-civ-spouse,Pharma,Infomercial,Male,15,Morning,United-States,0.027464672000000002,High,No,0
20196,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
31721,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,Mexico,0.027464672000000002,Low,No,0
32310,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
21320,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
12595,Divorced,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
14107,Married-civ-spouse,Pharma,Infomercial,Male,45,Primetime,United-States,0.09844101,Low,Yes,1
10635,Divorced,Entertainment,Comedy,Female,30,Primetime,United-States,0.027464672000000002,High,No,0
3543,Married-civ-spouse,Pharma,Comedy,Male,15,Primetime,United-States,0.027464672000000002,Low,Yes,0
2356,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.173579841,Low,Yes,1
12055,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
24600,Never-married,Political,Comedy,Female,8,Daytime,United-States,0.027464672000000002,Medium,No,0
22525,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,1
5258,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
13400,Separated,Auto,Other,Female,36,Primetime,United-States,0.027464672000000002,Low,No,0
25225,Married-civ-spouse,Pharma,Comedy,Male,85,Primetime,United-States,0.027464672000000002,Low,Yes,0
8725,Married-civ-spouse,Pharma,Comedy,Male,43,Primetime,United-States,0.027464672000000002,High,Yes,0
903,Never-married,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
24862,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
11316,Separated,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Medium,No,0
12697,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.173579841,High,Yes,1
16345,Divorced,Auto,Comedy,Male,80,Primetime,United-States,0.027464672000000002,Low,No,0
27233,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
18643,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,No,0
23397,Divorced,Auto,Comedy,Male,33,Primetime,United-States,0.027464672000000002,Low,Yes,0
24107,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
27731,Divorced,Entertainment,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
6824,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,England,0.027464672000000002,Low,No,1
1016,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
11377,Never-married,Political,Direct,Female,16,Morning,United-States,0.027464672000000002,Low,No,0
25477,Never-married,Political,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
21064,Never-married,Auto,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,Yes,0
10672,Separated,Auto,Comedy,Male,45,Primetime,United-States,0.29810451,Medium,No,1
28773,Divorced,Auto,Comedy,Female,20,Daytime,United-States,0.027464672000000002,Medium,No,0
8362,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
22599,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,No,0
6415,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
22224,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
25139,Separated,Auto,Comedy,Female,44,Primetime,United-States,0.027464672000000002,Low,Yes,0
16009,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
28115,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
4980,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
21309,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
15487,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,High,No,0
5452,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
9536,Never-married,Political,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
15007,Never-married,Auto,Comedy,Male,15,Morning,United-States,0.027464672000000002,Low,Yes,0
4110,Married-civ-spouse,Pharma,Comedy,Male,90,Primetime,United-States,0.09844101,High,Yes,1
26772,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672000000002,Low,Yes,0
10727,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
14115,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.027464672000000002,Low,Yes,0
8083,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,No,1
26896,Married-civ-spouse,Pharma,Infomercial,Male,36,Primetime,United-States,0.027464672000000002,Low,Yes,0
12035,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
15815,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,Yugoslavia,0.027464672000000002,High,No,1
23070,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
8154,Divorced,Entertainment,Comedy,Female,39,Primetime,Mexico,0.027464672000000002,High,No,0
954,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,High,No,0
18312,Widowed,Auto,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,Yes,0
17136,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
21337,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
4520,Married-civ-spouse,Pharma,Comedy,Male,15,Morning,United-States,0.027464672000000002,Low,No,0
20689,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.065471733,Low,Yes,0
26121,Never-married,Auto,Drama,Male,25,Morning,Vietnam,0.027464672000000002,High,No,0
20886,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
18410,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
6707,Married-spouse-absent,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
28885,Divorced,Political,Comedy,Female,44,Primetime,United-States,0.027464672000000002,Low,No,0
6837,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
15171,Never-married,Auto,Infomercial,Male,40,Daytime,International,0.027464672000000002,Low,No,1
4102,Married-civ-spouse,Pharma,Comedy,Male,8,Daytime,United-States,0.027464672000000002,Low,No,0
21157,Married-spouse-absent,Auto,Comedy,Male,43,Morning,Germany,0.027464672000000002,Low,No,0
28094,Married-civ-spouse,Pharma,Comedy,Male,60,Daytime,United-States,0.09844101,Low,Yes,1
8798,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672000000002,High,No,0
21444,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
950,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
29610,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
30940,Divorced,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
18724,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,1
4470,Never-married,Auto,Comedy,Female,30,Morning,United-States,0.027464672000000002,Low,Yes,0
19038,Divorced,Entertainment,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,1
23756,Never-married,Auto,Comedy,Male,45,Morning,United-States,0.027464672000000002,Low,Yes,0
24685,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,1
25911,Never-married,Auto,Comedy,Male,99,Morning,Yugoslavia,0.027464672000000002,Low,Yes,0
22928,Never-married,Auto,Comedy,Male,50,Primetime,Mexico,0.027464672000000002,Medium,No,0
21466,Never-married,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
24881,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
5941,Divorced,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,No,1
9925,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,No,0
18781,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,1
21080,Never-married,Political,Comedy,Female,8,Morning,United-States,0.027464672000000002,Low,No,0
14132,Never-married,Auto,Comedy,Male,55,Morning,United-States,0.027464672000000002,Medium,No,0
3613,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
20734,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
22339,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
10156,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,Mexico,0.061153633,Low,Yes,0
20918,Never-married,Political,Comedy,Female,25,Morning,United-States,0.027464672000000002,Medium,No,0
11369,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
4443,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.173579841,Low,No,1
11271,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
1881,Married-civ-spouse,Other,Comedy,Female,4,Primetime,United-States,0.027464672000000002,Low,No,0
32533,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
4040,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
3257,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
20678,Married-spouse-absent,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
18395,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,Yes,0
14339,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
31111,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,1
4668,Divorced,Entertainment,Comedy,Female,30,Primetime,United-States,0.027464672000000002,High,No,0
14710,Separated,Auto,Comedy,Male,40,Primetime,United-States,0.045271972,High,Yes,0
22596,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
12749,Separated,Auto,Infomercial,Male,40,Primetime,United-States,0.051418457,High,Yes,0
30321,Never-married,Auto,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,0
15529,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
20015,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
7008,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672000000002,High,No,1
6864,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
13525,Divorced,Auto,Comedy,Female,44,Primetime,United-States,0.027464672000000002,Low,Yes,0
10959,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,1
7599,Never-married,Political,Comedy,Female,45,Primetime,United-States,0.048607802,Low,No,0
11368,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
